STATION,NAME,DATE,HLY-WIND-1STDIR,HLY-WIND-1STPCT,HLY-WIND-2NDDIR,HLY-WIND-2NDPCT,HLY-WIND-AVGSPD,HLY-WIND-PCTCLM,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,YEAR,MONTH,DAY,HOUR
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T00:00:00,5,197,7,163,7.3,131,224,2.8,2010,2,10,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T01:00:00,7,183,4,179,7,164,221,2.4,2010,2,10,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T02:00:00,7,184,4,155,6.6,207,219,2,2010,2,10,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T03:00:00,7,189,4,164,6.5,193,219,2,2010,2,10,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T04:00:00,4,180,7,174,6.5,198,205,2.2,2010,2,10,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T05:00:00,4,165,7,160,6.3,232,202,1.7,2010,2,10,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T06:00:00,4,192,7,156,6.1,240,195,1.8,2010,2,10,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T07:00:00,4,199,5,164,6.2,213,186,2,2010,2,10,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T08:00:00,4,236,5,145,6.3,209,178,2,2010,2,10,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T09:00:00,4,245,3,133,6.8,191,147,1.7,2010,2,10,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T10:00:00,3,270,4,174,7.9,89,110,2,2010,2,10,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T11:00:00,3,247,2,200,8.6,60,103,1.9,2010,2,10,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T12:00:00,2,225,3,158,8.7,104,66,0.5,2010,2,10,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T13:00:00,2,224,1,171,9.1,71,299,0.6,2010,2,10,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T14:00:00,1,170,7,165,9.7,82,277,2.4,2010,2,10,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T15:00:00,7,218,1,164,10.5,89,273,4,2010,2,10,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T16:00:00,7,267,8,145,11.3,73,270,5.3,2010,2,10,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T17:00:00,7,288,8,177,11.3,76,272,5.9,2010,2,10,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T18:00:00,7,342,8,176,11.4,47,270,6.3,2010,2,10,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T19:00:00,7,374,8,139,10.8,53,264,5.7,2010,2,10,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T20:00:00,7,325,8,153,10.2,58,259,5,2010,2,10,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T21:00:00,7,289,5,161,8.9,87,253,3.8,2010,2,10,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T22:00:00,7,263,5,170,8.3,120,245,3.5,2010,2,10,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-10T23:00:00,7,242,5,179,7.7,129,234,3.2,2010,2,10,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T00:00:00,5,191,7,173,7.6,128,228,2.9,2010,2,11,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T01:00:00,7,192,4,179,7.3,158,225,2.6,2010,2,11,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T02:00:00,7,192,4,163,6.8,196,221,2.3,2010,2,11,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T03:00:00,7,195,4,169,6.7,187,219,2.1,2010,2,11,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T04:00:00,7,183,4,181,6.6,187,210,2.3,2010,2,11,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T05:00:00,4,166,7,165,6.5,216,207,1.9,2010,2,11,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T06:00:00,4,205,7,156,6.2,231,197,1.9,2010,2,11,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T07:00:00,4,193,5,151,6.3,202,189,1.9,2010,2,11,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T08:00:00,4,223,5,147,6.4,198,181,2,2010,2,11,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T09:00:00,4,250,3,121,6.9,193,148,1.6,2010,2,11,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T10:00:00,3,279,4,172,8.1,87,108,2.1,2010,2,11,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T11:00:00,3,259,2,188,8.7,62,101,1.9,2010,2,11,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T12:00:00,2,234,3,162,8.9,96,64,0.6,2010,2,11,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T13:00:00,2,224,1,167,9.3,69,302,0.6,2010,2,11,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T14:00:00,7,176,1,164,9.9,84,277,2.6,2010,2,11,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T15:00:00,7,224,2,154,10.7,85,273,4.3,2010,2,11,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T16:00:00,7,278,8,149,11.6,69,269,5.5,2010,2,11,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T17:00:00,7,296,8,175,11.6,69,271,6,2010,2,11,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T18:00:00,7,340,8,176,11.6,44,269,6.3,2010,2,11,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T19:00:00,7,365,8,143,11.1,49,263,5.7,2010,2,11,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T20:00:00,7,329,8,155,10.4,51,257,5.2,2010,2,11,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T21:00:00,7,295,5,161,9.2,80,253,4,2010,2,11,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T22:00:00,7,265,5,172,8.5,111,245,3.7,2010,2,11,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-11T23:00:00,7,248,5,175,7.9,129,236,3.2,2010,2,11,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T00:00:00,5,194,7,179,7.9,117,228,2.9,2010,2,12,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T01:00:00,7,200,4,179,7.4,149,224,2.6,2010,2,12,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T02:00:00,7,191,4,159,6.9,196,221,2.2,2010,2,12,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T03:00:00,7,194,4,176,7,182,218,2.2,2010,2,12,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T04:00:00,4,189,7,179,6.9,182,208,2.4,2010,2,12,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T05:00:00,4,179,7,175,6.7,209,207,2.1,2010,2,12,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T06:00:00,4,209,7,159,6.4,216,196,2.2,2010,2,12,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T07:00:00,4,207,5,151,6.5,189,187,2.1,2010,2,12,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T08:00:00,4,241,5,145,6.6,189,178,2.1,2010,2,12,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T09:00:00,4,257,3,125,7.1,184,149,1.8,2010,2,12,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T10:00:00,3,283,4,172,8.3,73,112,2.2,2010,2,12,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T11:00:00,3,259,2,184,8.9,62,107,2,2010,2,12,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T12:00:00,2,219,3,159,9.1,96,87,0.3,2010,2,12,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T13:00:00,2,222,1,165,9.5,64,281,0.6,2010,2,12,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T14:00:00,7,176,2,161,10.2,78,271,2.6,2010,2,12,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T15:00:00,7,230,1,150,11.1,76,270,4.5,2010,2,12,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T16:00:00,7,279,8,150,11.9,64,266,5.8,2010,2,12,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T17:00:00,7,292,8,172,11.9,65,269,6.4,2010,2,12,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T18:00:00,7,342,8,176,11.8,44,268,6.6,2010,2,12,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T19:00:00,7,362,8,146,11.3,51,263,6,2010,2,12,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T20:00:00,7,326,8,157,10.6,53,257,5.4,2010,2,12,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T21:00:00,7,296,5,170,9.3,84,254,4.2,2010,2,12,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T22:00:00,7,261,5,166,8.6,113,247,3.7,2010,2,12,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-12T23:00:00,7,262,5,174,8,131,239,3.2,2010,2,12,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T00:00:00,5,188,7,175,7.9,111,231,3,2010,2,13,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T01:00:00,7,211,4,172,7.5,147,227,2.9,2010,2,13,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T02:00:00,7,204,4,161,7,191,224,2.4,2010,2,13,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T03:00:00,7,195,4,179,6.9,189,221,2.4,2010,2,13,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T04:00:00,7,181,4,181,6.9,182,211,2.6,2010,2,13,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T05:00:00,4,181,7,170,6.5,216,211,2.1,2010,2,13,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T06:00:00,4,203,7,158,6.3,227,201,2.1,2010,2,13,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T07:00:00,4,207,5,159,6.5,189,191,2.1,2010,2,13,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T08:00:00,4,234,5,137,6.6,202,182,1.9,2010,2,13,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T09:00:00,4,249,3,134,7.1,180,145,1.6,2010,2,13,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T10:00:00,3,283,4,164,8.4,76,113,2.1,2010,2,13,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T11:00:00,3,256,2,187,8.9,69,105,1.9,2010,2,13,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T12:00:00,2,227,3,159,9.2,96,77,0.3,2010,2,13,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T13:00:00,2,220,1,172,9.7,62,282,0.7,2010,2,13,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T14:00:00,7,177,2,158,10.2,78,269,2.7,2010,2,13,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T15:00:00,7,225,2,143,11.1,78,269,4.5,2010,2,13,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T16:00:00,7,277,8,148,11.9,71,265,5.8,2010,2,13,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T17:00:00,7,285,8,174,11.9,67,268,6.4,2010,2,13,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T18:00:00,7,337,8,178,11.7,49,266,6.5,2010,2,13,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T19:00:00,7,358,8,145,11.3,51,263,6,2010,2,13,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T20:00:00,7,329,8,157,10.5,58,257,5.5,2010,2,13,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T21:00:00,7,287,5,171,9.3,91,253,4.3,2010,2,13,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T22:00:00,7,253,5,163,8.6,104,246,3.7,2010,2,13,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-13T23:00:00,7,259,5,181,8,133,237,3.3,2010,2,13,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T00:00:00,5,186,7,178,7.9,117,229,3,2010,2,14,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T01:00:00,7,202,4,162,7.5,156,227,2.8,2010,2,14,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T02:00:00,7,204,4,163,7,196,224,2.4,2010,2,14,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T03:00:00,7,193,4,182,6.9,184,220,2.4,2010,2,14,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T04:00:00,5,184,4,175,6.9,180,211,2.7,2010,2,14,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T05:00:00,4,186,7,174,6.6,216,212,2.1,2010,2,14,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T06:00:00,4,204,7,163,6.4,227,202,2.2,2010,2,14,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T07:00:00,4,223,5,160,6.6,187,191,2.1,2010,2,14,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T08:00:00,4,231,5,141,6.6,207,182,1.9,2010,2,14,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T09:00:00,4,243,3,131,7.1,189,148,1.5,2010,2,14,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T10:00:00,3,272,2,166,8.5,73,113,2,2010,2,14,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T11:00:00,3,251,2,196,9,71,104,1.7,2010,2,14,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T12:00:00,2,231,3,158,9.3,89,56,0.3,2010,2,14,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T13:00:00,2,215,1,176,9.8,58,278,0.7,2010,2,14,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T14:00:00,7,179,2,164,10.3,73,268,2.7,2010,2,14,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T15:00:00,7,220,1,139,11.1,76,268,4.6,2010,2,14,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T16:00:00,7,277,8,159,12,71,265,5.9,2010,2,14,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T17:00:00,7,296,8,172,12,60,267,6.5,2010,2,14,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T18:00:00,7,338,8,183,11.7,53,266,6.7,2010,2,14,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T19:00:00,7,359,8,147,11.3,51,261,6,2010,2,14,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T20:00:00,7,324,8,166,10.5,60,257,5.6,2010,2,14,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T21:00:00,7,292,5,174,9.3,100,253,4.5,2010,2,14,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T22:00:00,7,250,5,161,8.7,107,246,3.9,2010,2,14,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-14T23:00:00,7,249,5,175,8.1,133,237,3.3,2010,2,14,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T00:00:00,5,189,7,178,7.9,131,231,3,2010,2,15,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T01:00:00,7,202,4,159,7.5,156,226,2.9,2010,2,15,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T02:00:00,7,208,4,167,7,191,223,2.6,2010,2,15,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T03:00:00,7,193,4,176,6.9,182,223,2.5,2010,2,15,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T04:00:00,5,178,4,172,6.8,196,213,2.7,2010,2,15,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T05:00:00,4,188,7,173,6.6,218,213,2.3,2010,2,15,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T06:00:00,4,209,7,167,6.4,222,205,2.3,2010,2,15,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T07:00:00,4,229,5,156,6.5,184,195,2.1,2010,2,15,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T08:00:00,4,220,5,140,6.5,224,184,1.9,2010,2,15,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T09:00:00,4,237,3,130,7.1,193,152,1.5,2010,2,15,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T10:00:00,3,249,4,173,8.4,78,111,1.9,2010,2,15,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T11:00:00,3,255,2,192,8.9,76,106,1.6,2010,2,15,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T12:00:00,2,228,3,162,9.2,91,56,0.2,2010,2,15,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T13:00:00,2,195,1,178,9.7,65,275,0.8,2010,2,15,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T14:00:00,7,178,2,161,10.3,78,268,2.8,2010,2,15,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T15:00:00,7,227,1,147,11.1,76,270,4.6,2010,2,15,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T16:00:00,7,274,8,155,12,69,265,6,2010,2,15,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T17:00:00,7,306,8,173,11.9,62,268,6.6,2010,2,15,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T18:00:00,7,341,8,188,11.8,53,266,6.9,2010,2,15,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T19:00:00,7,360,8,154,11.3,49,262,6.2,2010,2,15,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T20:00:00,7,340,8,166,10.5,64,258,5.6,2010,2,15,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T21:00:00,7,296,8,171,9.3,100,253,4.5,2010,2,15,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T22:00:00,7,253,5,150,8.7,104,246,3.9,2010,2,15,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-15T23:00:00,7,250,5,171,8,140,238,3.2,2010,2,15,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T00:00:00,7,181,5,181,7.9,136,233,3,2010,2,16,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T01:00:00,7,208,4,157,7.4,167,227,3,2010,2,16,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T02:00:00,7,205,4,163,6.9,193,225,2.5,2010,2,16,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T03:00:00,7,197,4,176,6.9,184,224,2.4,2010,2,16,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T04:00:00,5,179,7,173,6.8,209,215,2.6,2010,2,16,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T05:00:00,4,186,7,181,6.6,220,215,2.3,2010,2,16,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T06:00:00,4,210,5,172,6.4,213,207,2.3,2010,2,16,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T07:00:00,4,214,5,158,6.6,187,201,2.1,2010,2,16,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T08:00:00,4,228,5,134,6.7,222,185,1.9,2010,2,16,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T09:00:00,4,235,3,134,7.3,180,152,1.5,2010,2,16,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T10:00:00,3,248,2,181,8.7,67,110,1.9,2010,2,16,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T11:00:00,3,254,2,196,9.1,67,106,1.6,2010,2,16,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T12:00:00,2,228,3,164,9.4,84,75,0.1,2010,2,16,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T13:00:00,2,197,1,172,9.9,69,269,1,2010,2,16,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T14:00:00,7,181,2,158,10.5,78,267,2.9,2010,2,16,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T15:00:00,7,227,1,139,11.3,73,270,4.8,2010,2,16,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T16:00:00,7,270,8,173,12.3,62,266,6.1,2010,2,16,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T17:00:00,7,308,8,184,12.2,56,268,6.8,2010,2,16,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T18:00:00,7,347,8,195,11.9,53,266,7,2010,2,16,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T19:00:00,7,364,8,159,11.4,47,262,6.3,2010,2,16,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T20:00:00,7,338,8,182,10.6,58,259,5.7,2010,2,16,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T21:00:00,7,308,8,168,9.4,98,256,4.6,2010,2,16,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T22:00:00,7,259,8,157,8.8,93,249,3.9,2010,2,16,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-16T23:00:00,7,257,5,169,8.2,140,242,3.4,2010,2,16,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-17T00:00:00,7,192,5,174,8,133,239,3,2010,2,17,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-17T01:00:00,7,227,4,156,7.5,167,231,3,2010,2,17,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-17T02:00:00,7,219,4,165,7.2,180,231,2.5,2010,2,17,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-17T03:00:00,7,198,4,177,7.1,182,230,2.4,2010,2,17,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-17T04:00:00,7,180,5,165,6.9,207,220,2.5,2010,2,17,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-17T05:00:00,7,197,4,191,6.9,209,219,2.1,2010,2,17,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-17T06:00:00,4,200,7,169,6.5,218,210,2.2,2010,2,17,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-17T07:00:00,4,206,7,155,6.7,196,205,2,2010,2,17,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-17T08:00:00,4,216,5,135,6.8,224,190,1.8,2010,2,17,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-17T09:00:00,4,217,3,126,7.5,180,159,1.2,2010,2,17,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-17T10:00:00,3,234,2,198,8.8,65,105,1.7,2010,2,17,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-17T11:00:00,3,248,2,203,9.2,58,101,1.4,2010,2,17,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-17T12:00:00,2,225,3,164,9.5,84,358,0.1,2010,2,17,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-17T13:00:00,2,197,1,176,10,71,271,1.2,2010,2,17,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",02-17T14:00:00,7,177,1,165,10.6,76,268,3,2010,2,17,14
